ACK_ID,FORM_PLAN_YEAR_BEGIN_DATE,FORM_TAX_PRD,TYPE_PLAN_ENTITY_CD,TYPE_DFE_PLAN_ENTITY_CD,INITIAL_FILING_IND,AMENDED_IND,FINAL_FILING_IND,SHORT_PLAN_YR_IND,COLLECTIVE_BARGAIN_IND,F5558_APPLICATION_FILED_IND,EXT_AUTOMATIC_IND,DFVC_PROGRAM_IND,EXT_SPECIAL_IND,EXT_SPECIAL_TEXT,PLAN_NAME,SPONS_DFE_PN,PLAN_EFF_DATE,SPONSOR_DFE_NAME,SPONS_DFE_DBA_NAME,SPONS_DFE_CARE_OF_NAME,SPONS_DFE_MAIL_US_ADDRESS1,SPONS_DFE_MAIL_US_ADDRESS2,SPONS_DFE_MAIL_US_CITY,SPONS_DFE_MAIL_US_STATE,SPONS_DFE_MAIL_US_ZIP,SPONS_DFE_MAIL_FOREIGN_ADDR1,SPONS_DFE_MAIL_FOREIGN_ADDR2,SPONS_DFE_MAIL_FOREIGN_CITY,SPONS_DFE_MAIL_FORGN_PROV_ST,SPONS_DFE_MAIL_FOREIGN_CNTRY,SPONS_DFE_MAIL_FORGN_POSTAL_CD,SPONS_DFE_LOC_US_ADDRESS1,SPONS_DFE_LOC_US_ADDRESS2,SPONS_DFE_LOC_US_CITY,SPONS_DFE_LOC_US_STATE,SPONS_DFE_LOC_US_ZIP,SPONS_DFE_LOC_FOREIGN_ADDRESS1,SPONS_DFE_LOC_FOREIGN_ADDRESS2,SPONS_DFE_LOC_FOREIGN_CITY,SPONS_DFE_LOC_FORGN_PROV_ST,SPONS_DFE_LOC_FOREIGN_CNTRY,SPONS_DFE_LOC_FORGN_POSTAL_CD,SPONS_DFE_EIN,SPONS_DFE_PHONE_NUM,BUSINESS_CODE,ADMIN_NAME,ADMIN_CARE_OF_NAME,ADMIN_US_ADDRESS1,ADMIN_US_ADDRESS2,ADMIN_US_CITY,ADMIN_US_STATE,ADMIN_US_ZIP,ADMIN_FOREIGN_ADDRESS1,ADMIN_FOREIGN_ADDRESS2,ADMIN_FOREIGN_CITY,ADMIN_FOREIGN_PROV_STATE,ADMIN_FOREIGN_CNTRY,ADMIN_FOREIGN_POSTAL_CD,ADMIN_EIN,ADMIN_PHONE_NUM,LAST_RPT_SPONS_NAME,LAST_RPT_SPONS_EIN,LAST_RPT_PLAN_NUM,ADMIN_SIGNED_DATE,ADMIN_SIGNED_NAME,SPONS_SIGNED_DATE,SPONS_SIGNED_NAME,DFE_SIGNED_DATE,DFE_SIGNED_NAME,TOT_PARTCP_BOY_CNT,TOT_ACTIVE_PARTCP_CNT,RTD_SEP_PARTCP_RCVG_CNT,RTD_SEP_PARTCP_FUT_CNT,SUBTL_ACT_RTD_SEP_CNT,BENEF_RCVG_BNFT_CNT,TOT_ACT_RTD_SEP_BENEF_CNT,PARTCP_ACCOUNT_BAL_CNT,SEP_PARTCP_PARTL_VSTD_CNT,CONTRIB_EMPLRS_CNT,TYPE_PENSION_BNFT_CODE,TYPE_WELFARE_BNFT_CODE,FUNDING_INSURANCE_IND,FUNDING_SEC412_IND,FUNDING_TRUST_IND,FUNDING_GEN_ASSET_IND,BENEFIT_INSURANCE_IND,BENEFIT_SEC412_IND,BENEFIT_TRUST_IND,BENEFIT_GEN_ASSET_IND,SCH_R_ATTACHED_IND,SCH_MB_ATTACHED_IND,SCH_SB_ATTACHED_IND,SCH_H_ATTACHED_IND,SCH_I_ATTACHED_IND,SCH_A_ATTACHED_IND,NUM_SCH_A_ATTACHED_CNT,SCH_C_ATTACHED_IND,SCH_D_ATTACHED_IND,SCH_G_ATTACHED_IND,FILING_STATUS,DATE_RECEIVED,VALID_ADMIN_SIGNATURE,VALID_DFE_SIGNATURE,VALID_SPONSOR_SIGNATURE,ADMIN_PHONE_NUM_FOREIGN,SPONS_DFE_PHONE_NUM_FOREIGN,ADMIN_NAME_SAME_SPON_IND,ADMIN_ADDRESS_SAME_SPON_IND,PREPARER_NAME,PREPARER_FIRM_NAME,PREPARER_US_ADDRESS1,PREPARER_US_ADDRESS2,PREPARER_US_CITY,PREPARER_US_STATE,PREPARER_US_ZIP,PREPARER_FOREIGN_ADDRESS1,PREPARER_FOREIGN_ADDRESS2,PREPARER_FOREIGN_CITY,PREPARER_FOREIGN_PROV_STATE,PREPARER_FOREIGN_CNTRY,PREPARER_FOREIGN_POSTAL_CD,PREPARER_PHONE_NUM,PREPARER_PHONE_NUM_FOREIGN,TOT_ACT_PARTCP_BOY_CNT,SUBJ_M1_FILING_REQ_IND,COMPLIANCE_M1_FILING_REQ_IND,M1_RECEIPT_CONFIRMATION_CODE,ADMIN_MANUAL_SIGNED_DATE,ADMIN_MANUAL_SIGNED_NAME
"20170724154707P040055751271001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","1","0","0","0",,"RETIREMENT PLUS PLAN - FOREST LAWN MEMORIAL - PARKS & MORTUARIES","334","1965-04-01","FOREST LAWN MEMORIAL - PARKS AND MORTUARIES",,,"1712 GLENDALE AVENUE",,"GLENDALE","CA","91205",,,,,,,,,,,,,,,,,,"950743320","3232543131","812220",,,,,,,,,,,,,,,,,,,"2017-07-24T15:46:52-0500","RUSSELL T. WHITTENBURG",,,,,1145,986,1,182,1169,4,1173,1138,0,,"2F2G2J2K2R2S2T",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,"1",,"RONALD ARCULEO","DELOITTE TAX LLP","1700 MARKET STREET",,"PHILADELPHIA","PA","19103",,,,,,,"2152462300",,969,,,,,
"20170724150642P040052602093001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MILFORD HEALTH AND WELFARE PLAN","501","1976-12-01","MILFORD",,,"1224 WEST BROADWAY PLACE",,"HOBBS","NM","88240",,,,,,,"1224 WEST BROADWAY PLACE",,"HOBBS","NM","88240",,,,,,,"850246402","5753976400","423300",,,,,,,,,,,,,,,,,,,"2017-07-24T14:59:10-0500","JOE POMYKAL","2017-07-24T14:59:10-0500","JOE POMYKAL",,,168,106,2,,108,,108,,,,,"4A4B4D4E4H","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,165,"2",,,,
"20170724150642P040032041855001","2016-01-01","2016-12-31","3",,"0","0","0","0","0","0","0","0","0",,"THE DAWSON ACADEMY RETIREMENT PLAN & TRUST","001","2008-01-01","DAWSON CENTER, L.L.C.",,,"390 4TH STREET NORTH","SUITE 200","ST. PETERSBURG","FL","33701",,,,,,,,,,,,,,,,,,"201509744","7278237047","621210","DAWSON CENTER, L.L.C.",,"390 4TH STREET NORTH","SUITE 200","ST. PETERSBURG","FL","33701",,,,,,,"201509744","7278237047",,,,"2017-07-24T14:57:00-0500","JOAN FORREST",,,,,10,8,0,0,8,0,8,8,0,,"2A2E2J2K3D2T",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","1","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,8,,,,,
"20170724150657P030056659223001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ICR SERVICES, LLC CONSOLIDATED WELFARE PLAN","502","2015-01-01","ICR SERVICES, LLC",,,"761 MAIN AVENUE",,"NORWALK","CT","06851",,,,,,,,,,,,,,,,,,"901022958","2036828200","541990",,,,,,,,,,,,,,,,,,,"2017-07-24T15:05:57-0500","DAVID WUCHEK",,,,,144,,2,,2,,,,,,,"4A4B4D4E4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,158,"2",,,,
"20170724150704P030056659351001","2016-01-01","2016-12-31","2",,"1","0","0","0","0","0","0","0","0",,"CRISIS RESPONSE NETWORK WELFARE BENEFITS PLAN","502","2016-01-01","CRISIS RESPONSE NETWORK",,,"1275 W. WASHINGTON STREET, STE. 108",,"TEMPE","AZ","85281",,,,,,,,,,,,,,,,,,"260446321","6024274607","621399",,,,,,,,,,,,,,,,,,,"2017-07-24T14:52:27-0500","CECE BOWMAN",,,,,171,171,0,0,171,,,,,,,"4A4B4D4E4F4H4L","0","0","0","1","1","0","0","0","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,171,"2",,,,
"20170724150704P040052602685001","2016-01-01","2016-12-31","2",,"1","0","0","0","0","0","0","0","0",,"RED CEDAR IRREVOCABLE TRUST SOLO 401(K)","001","2016-01-01","J AND J CONSULTING INC",,"JAMES MCKNIGHT","PO BOX 6402",,"FORT SMITH","AR","729066402",,,,,,,"2031 JAMES MCKNIGHT RD",,"VAN BUREN","AR","72956",,,,,,,"814075850","4798065656","488990",,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,2,0,2,2,0,,"2G2J2S",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2017-07-24",,,,,,"1",,"CLIFF HUBBS","HUBBS BELCHER & COMPANY CPA'S","1111 FAYETTEVILLE RD",,"VAN BUREN","AR","72956",,,,,,,"4794743454",,2,,,,"2017-07-24T00:00:00-0500","JAMES MCKNIGHT"
"20170724150717P040052602973001","2016-01-01","2016-12-31","2",,"1","0","0","0","0","0","0","0","0",,"MID SOUTH TRANSPORT, INC. WELFARE BENEFIT PLAN","502","2016-01-01","MID SOUTH TRANSPORT, INC",,,"PO BOX 16013",,"MEMPHIS","TN","381860013",,,,,,,"2765 PROFIT DR",,"MEMPHIS","TN","38132",,,,,,,"621181371","9013328600","484120",,,,,,,,,,,,,,,,,,,"2017-07-24T15:05:12-0500","BARRY DODD","2017-07-24T15:05:12-0500","BARRY DODD",,,101,143,,,143,,143,,,,,"4A4B4D4F","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,101,"2",,,,
"20170724150724P040052603277001","2016-01-01","2016-12-31","3",,"0","0","0","0","0","0","0","0","0",,"ETF ADVISOR K MEP PLAN","336","2013-01-01","THE CENTENNIAL GROUP",,,"325 BROADWAY, SUITE 300",,"NEW YORK","NY","10007",,,,,,,,,,,,,,,,,,"134023847","2126084483","524140","FIDUCIARY WISE",,"2487 S. GILBERT ROAD","SUITE 106-455","GILBERT","AZ","85295",,,,,,,"813799174","7143312623","FIDUCIARY DOCTORS, LLC","451427680","336","2017-07-24T15:03:55-0500","T R BICK",,,,,3,2,0,1,3,0,3,3,0,,"2E2J2K2F2G2T3D",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,2,,,,,
"20170724150740P030056660551001","2016-01-01","2016-12-31","2",,"0",,"0","0","0",,,,,,"IMPERIAL BROWN INC 401(K) RETIREMENT PLAN","002","2004-01-01","IMPERIAL BROWN INC",,,"2271 NE 194TH AVE",,"PORTLAND","OR","972307437",,,,,,,,,,,,,,,,,,"930692209","5036655539","339900",,,,,,,,,,,,,,,,,,,"2017-07-24T15:07:32-0500","JUSTIN SANDALL","2017-07-24T15:07:32-0500","JUSTIN SANDALL",,,145,159,0,1,160,0,160,35,0,,"2E2F2G2J2T3D",,"1",,"1",,"1",,"1",,"1","0","0","1","0","1","1","1","1","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,143,,,,,
"20170724150757P040003295381001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TLERO RETIREMENT PLAN","001","2015-07-27","TLERO, INC.",,,"1030 CARLYLE AVE",,"BELLEVILLE","IL","62221",,,,,,,,,,,,,,,,,,"474629052","6182156058","524210",,,,,,,,,,,,,,,,,,,"2017-07-24T15:07:13-0500","ALBERT D. ORELT","2017-07-24T15:07:13-0500","ALBERT D. ORELT",,,1,1,0,0,1,0,1,1,0,,"2E2F2G2J2K3D2R",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,
"20170724150800P040067319457001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","1","0","0","0",,"BIODYNAMIC RESEARCH CORPORATION 401(K) PLAN","001","1987-01-01","BIODYNAMIC RESEARCH CORPORATION",,,"5711 UNIVERSITY HEIGHTS BLVD","SUITE 107","SAN ANTONIO","TX","78249",,,,,,,,,,,,,,,,,,"742392066","2106910281","541990",,,,,,,,,,,,,,,,,,,"2017-07-24T15:07:44-0500","CYNTHIA KLINT","2017-07-24T15:07:44-0500","CYNTHIA KLINT",,,70,71,1,11,83,0,83,78,0,,"2E2J2F2G2K3D2S2T",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","1","0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,61,,,,,
"20170724150801P040003295397001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SENTRY GROUP LIFE PLAN","502","1920-12-24","SENTRY INSURANCE A MUTUAL COMPANY",,,"1800 NORTH POINT DRIVE",,"STEVENS POINT","WI","54481",,,,,,,,,,,,,,,,,,"390333950","7153466000","524150",,,,,,,,,,,,,,,,,,,"2017-07-24T15:07:49-0500","PAM PETERS",,,,,5552,3913,1620,0,5533,0,,,,,,"4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3873,"2",,,,
"20170724150830P030056662311001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"MUDD, INC. 401(K) PLAN","001","1996-08-01","MUDD, INC.",,,"915 TECHNOLOGY PARKWAY",,"CEDAR FALLS","IA","50613",,,,,,,,,,,,,,,,,,"421173023","3192772003","541800",,,,,,,,,,,,,,,,,,,,,,,,,174,129,0,30,159,0,159,144,16,,"2E2F2G2J2K2T3D",,"1",,"1",,"1",,"1",,"1",,,"1",,"1","1","1","1",,"FILING_RECEIVED","2017-07-24",,,,,,"1",,,,,,,,,,,,,,,,,129,,,,"2017-07-24T07:00:00-0500","FRANK SENG"
"20170724150850P040067321873001","2016-05-01","2017-04-30","2",,"0","0","0","0","0","0","0","0","0",,"EMPLOYEE OWNED HOLDINGS, INC. DENTAL-VISION PLAN","503","2013-05-01","EMPLOYEE OWNED HOLDINGS, INC.",,,"16330 CENTRAL GREEN BLVD STE 200",,"HOUSTON","TX","770325151",,,,,,,"16330 CENTRAL GREEN BLVD STE 200",,"HOUSTON","TX","770325151",,,,,,,"208026834","2815697052","423800",,,,,,,,,,,,,,,,,,,"2017-07-24T14:34:01-0500","PATRICK STRIMPLE",,,,,253,190,,,190,,190,,,,,"4D4E4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,253,"2",,,,
"20170724150906P040003295493001","2016-11-01","2016-12-31","2",,"0","0","0","1","0","0","0","0","0",,"TAKO & TYKO PROFIT SHARING PLAN","001","1989-01-01","RUBEN & LEON, INC. DBA TAKO & TYKO",,,"5010 VENICE BOULEVARD",,"LOS ANGELS","CA","90019",,,,,,,,,,,,,,,,,,"954205163",,"423600",,,,,,,,,,,,,,,,,,,"2017-07-24T15:08:41-0500","RUBEN CIELAK",,,,,23,9,0,15,24,0,24,24,0,,"2A2E3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,9,,,,,
"20170724150909P030063104401001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"VOLUNTEERS OF AMERICA SOUTHEAST, INC HEALTH","802","2005-01-01","VOLUNTEERS OF AMERICA, SOUTHEAST, INC",,,"600 AZALEA RD",,"MOBILE","AL","366091528",,,,,,,"600 AZALEA RD",,"MOBILE","AL","366091528",,,,,,,"631220239","2516664431","813000",,,,,,,,,,,,,,,,,,,"2017-07-24T14:55:54-0500","WAYNE JOHNSON",,,,,398,409,,,409,,409,,,,,"4A","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,398,"2",,,,
"20170724150941P030056664935001","2016-05-01","2017-04-30","2",,"0","0","0","0","0","0","0","0","0",,"EMPLOYEE OWNED HOLDINGS, INC. WELFARE PLAN","501","2004-05-01","EMPLOYEE OWNED HOLDINGS, INC.",,,"16330 CENTRAL GREEN BLVD STE 200",,"HOUSTON","TX","770325151",,,,,,,"16330 CENTRAL GREEN BLVD STE 200",,"HOUSTON","TX","770325151",,,,,,,"208026834","2815697052","423800",,,,,,,,,,,,,,,,,,,"2017-07-24T14:33:24-0500","PATRICK STRIMPLE",,,,,230,190,,,190,,190,,,,,"4A4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","1","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,230,"2",,,,
"20170724151006P040067325281001","2016-01-01","2016-12-31","2",,,,,,,,,,,,"BUFFALO ANESTHESIA ASSOCIATES, P.C. PENSION TRUST PLAN","002","1972-05-01","BUFFALO ANESTHESIA ASSOCIATES, P.C.",,,"4511 HARLEM ROAD, SUITE 3",,"AMHERST","NY","14226",,,,,,,"4511 HARLEM ROAD, SUITE 3",,"AMHERST","NY","14226",,,,,,,"160989463","7168860444","621399",,,,,,,,,,,,,,,,,,,"2017-07-24T04:35:10-0500","KATHY GREENE","2017-07-24T04:35:10-0500","SURESH C. SHARMA, MD",,,15,15,,,15,,15,15,,,"2H",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,15,,,,,
"20170724151006P040067325281005","2016-02-01","2017-01-31","2",,,,,,,,,,,,"ANODYNE, INC. PROFIT SHARING PLAN","001","1983-02-01","ANODYNE, INC.",,,"P O BOX 2237",,"SAN ANGELO","TX","76902",,,,,,,"P O BOX 2237",,"SAN ANGELO","TX","76902",,,,,,,"751747485","3256533061","115210","ANODYNE, INC.",,"P O BOX 2237",,"SAN ANGELO","TX","76902",,,,,,,"751747485","3256533061",,,,"2017-07-05T09:49:38-0500","TERRY MARTIN","2017-07-05T09:49:38-0500","TERRY MARTIN",,,4,6,1,,7,,7,6,,,"2A2E2G",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,4,,,,,
"20170724151006P040067325281004","2016-01-01","2016-12-31","2",,,,,,,,,,,,"ORTHOARKANSAS P.A. FLEXIBLE BENEFITS PLAN","501","1999-02-01","ORTHOARKANSAS P.A.",,,"10301 KANIS ROAD",,"LITTLE ROCK","AR","72205",,,,,,,,,,,,,,,,,,"621698737",,"621111",,,,,,,,,,,,,,,,,,,,,,,,,164,158,,,158,,,,,,,"4A","1",,,"1","1",,,"1",,,,,,"1","1",,,,"FILING_RECEIVED","2017-07-24",,,,,,"1",,,,,,,,,,,,,,,,,164,"2",,,"2017-07-24T07:00:00-0500","BRAD PHILLIPS, CFO"
"20170724151008P030056666327001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ROSS MOULD CAFETERIA PLAN","502","1994-02-01","ROSS MOULD, LLC",,,"259 SOUTH COLLEGE STREET",,"WASHINGTON","PA","15301",,,,,,,,,,,,,,,,,,"452979151","7242227006","332900",,,,,,,,,,,,,,,,,,,"2017-07-24T15:09:26-0500","BRETT ROSS",,,,,391,101,267,0,368,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,127,"2",,,,
"20170724150957P040055695335001","2016-01-01","2016-12-31","3",,"0","0","0","0","0","0","0","0","0",,"CORRECTIONS CORPORATION OF AMERICA 401(K) SAVINGS AND RETIREMENT PLAN","001","1999-01-01","CORECIVIC OF TENNESSEE",,,"10 BURTON HILLS BLVD, 2ND FLOOR",,"NASHVILLE","TN","37215",,,,,,,,,,,,,,,,,,"621806755","6152633000","812990","CORECIVIC OF TENNESSEE",,"10 BURTON HILLS BLVD, 2ND FLOOR",,"NASHVILLE","TN","37215",,,,,,,"621806755","6152633000","CORRECTIONS CORPORATION OF AMERICA","621806755","001","2017-07-24T15:07:01-0500","MICHELLE BURLESON",,,,,17820,13053,0,4770,17823,0,17823,15209,2,,"2E2F2G2J2K2T3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","1","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,16304,,,,,
"20170724151009P040067325521001","2016-04-27","2016-12-31","2",,"1","0","0","1","0","0","0","0","0",,"JORDAN VENTURES GROUP INC. 401(K) PLAN","001","2016-04-27","JORDAN VENTURES GROUP INC.","DORADO GRAPHIX/ THE ARTFUL UNDERGROUND",,"731 DUVAL STATION RD STE.107-323",,"JACKSONVILLE","FL","32218",,,,,,,,,,,,,,,,,,"812497667","9045713464","423400",,,,,,,,,,,,,,,,,,,"2017-07-24T15:01:43-0500","BART D JORDAN","2017-07-24T15:01:43-0500","BART D JORDAN",,,0,2,0,0,2,0,2,1,0,,"2E2F2G2J2K3D3H",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2017-07-24","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,0,,,,,
"20170525114242P030043312129001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SCOTT LAWSON GROUP, LTD. 401(K) PROFIT SHARING PLAN","001","1994-02-01","THE SCOTT LAWSON GROUP, LTD.",,,"20 CHENELL DRIVE",,"CONCORD","NH","03302",,,,,,,,,,,,,,,,,,"020385939","6032283610","541600",,,,,,,,,,,,,,,,,,,"2017-05-25T07:42:28-0500","SUSAN DENNIS",,,,,58,47,0,11,58,0,58,55,5,,"2E2F2G2J2K2T3D",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2017-05-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,45,,,,,
"20170525114507P040039525943001","2016-01-01","2016-12-31","2",,,,,,"1",,,,,,"ELIZABETHTOWN COMMUNITY HOSPITAL EMPLOYEES CAFETERIA PLAN","502","1997-01-01","ELIZABETHTOWN COMMUNITY HOSPITAL",,,"75 PARK STREET",,"ELIZABETHTOWN","NY","129322300",,,,,,,,,,,,,,,,,,"141364513","5188733006","622000",,,,,,,,,,,,,,,,,,,"2017-05-25T12:44:30-0500","MICHELLE MEACHEM",,,,,149,149,0,0,149,,149,,,,,"4A4B4D4E4L","1",,,"1","1",,,"1",,,,,,"1","2",,,,"FILING_RECEIVED","2017-05-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,149,"2",,,,
"20170525114509P030037211607001","2016-01-01","2016-12-31","2",,,,,,,,,,,,"MARTIN & MARTIN CERTIFIED PUBLIC ACCOUNTANTS, LTD. PROFIT SHARING PLAN","001","1976-07-01","MARTIN & MARTIN CPA'S, LTD.",,,"1001 W HAWTHORN DRIVE",,"ITASCA","IL","60143",,,,,,,,,,,,,,,,,,"362878306","8472505074","541211",,,,,,,,,,,,,,,,,,,"2017-05-25T12:11:00-0500","SCOTT MARTIN",,,,,5,3,0,0,3,0,3,3,0,,"2E",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2017-05-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,
"20170525114530P030001222585001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"LANIER UPSHAW, INC. EMPLOYEE STOCK OWNERSHIP PLAN","002","2003-01-01","LANIER UPSHAW, INC.",,,"1115 U.S. 98 SOUTH",,"LAKELAND","FL","338015844",,,,,,,,,,,,,,,,,,"590770252","8636862113","524210",,,,,,,,,,,,,,,,,,,"2017-05-25T11:35:05-0500","BRUCE A. BULMAN",,,,,86,46,16,22,84,1,85,85,5,,"2O2I2Q2K",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2017-05-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,52,,,,,
"20170525114531P030037212615001","2016-11-01","2016-12-31","2",,"0","0","0","1","0","0","0","0","0",,"HOSPITALIZATION MEDICAL SURGICAL & MAJOR MEDICAL FOR EMPLOYEES","502","1991-04-01","MARY LANNING MEMORIAL HOSPITAL",,,"715 NORTH ST JOSEPH AVE",,"HASTINGS","NE","68901",,,,,,,,,,,,,,,,,,"470378779","4024634521","622000",,,,,,,,,,,,,,,,,,,"2017-05-25T11:44:26-0500","ERIC BARBER",,,,,875,879,2,0,881,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2017-05-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,873,"2",,,,
"20170525114632P030037213655001","2016-04-01","2016-12-31","2",,"0","0","0","1","0","0","0","0","0",,"MARY LANNING MEMORIAL HOSPITAL GROUP UNIVERSAL LIFE PLAN","506","1991-03-01","MARY LANNING MEMORIAL HOSPITAL",,,"715 NORTH ST JOSEPH AVENUE",,"HASTINGS","NE","68901",,,,,,,,,,,,,,,,,,"470378779","4024634521","622000",,,,,,,,,,,,,,,,,,,"2017-05-25T11:46:16-0500","ERIC BARBER",,,,,310,309,0,0,309,,,,,,,"4B","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2017-05-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,310,"2",,,,
"20170525114635P030037213783001","2016-11-01","2016-12-31","2",,"0","0","0","1","0","0","0","0","0",,"MARY LANNING MEMORIAL HOSPITAL EMPLOYEE DENTAL PLAN","504","1991-04-01","MARY LANNING MEMORIAL HOSPITAL",,,"715 NORTH ST. JOSEPH AVENUE",,"HASTINGS","NE","68901",,,,,,,,,,,,,,,,,,"470378779","4024634521","622000",,,,,,,,,,,,,,,,,,,"2017-05-25T11:45:29-0500","ERIC BARBER",,,,,874,870,5,0,875,,,,,,,"4D","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2017-05-25","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,868,"2",,,,
